scope,metric,count,total,fraction,note
class_distribution,class_b4_r0_spin0001,8,461,0.01735357917570499,distribution of active transport identities by transport-side class coordinates
class_distribution,class_b4_r0_spin0010,8,461,0.01735357917570499,distribution of active transport identities by transport-side class coordinates
class_distribution,class_b4_r0_spin0100,8,461,0.01735357917570499,distribution of active transport identities by transport-side class coordinates
class_distribution,class_b4_r0_spin0101,12,461,0.026030368763557483,distribution of active transport identities by transport-side class coordinates
class_distribution,class_b4_r0_spin0110,4,461,0.008676789587852495,distribution of active transport identities by transport-side class coordinates
class_distribution,class_b4_r0_spin0111,4,461,0.008676789587852495,distribution of active transport identities by transport-side class coordinates
class_distribution,class_b4_r0_spin1000,8,461,0.01735357917570499,distribution of active transport identities by transport-side class coordinates
class_distribution,class_b4_r0_spin1001,4,461,0.008676789587852495,distribution of active transport identities by transport-side class coordinates
class_distribution,class_b4_r0_spin1010,10,461,0.021691973969631236,distribution of active transport identities by transport-side class coordinates
class_distribution,class_b4_r0_spin1100,4,461,0.008676789587852495,distribution of active transport identities by transport-side class coordinates
class_distribution,class_b4_r0_spin1110,4,461,0.008676789587852495,distribution of active transport identities by transport-side class coordinates
class_distribution,class_b4_r0_spin1111,4,461,0.008676789587852495,distribution of active transport identities by transport-side class coordinates
