scope,metric,count,total,fraction,note
transport_distribution,transport_b1_phi(2)_r0_spin0000_taus0c0t1l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0000_taus0c0t1l9,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0000_taus0c1t0l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0000_taus0c1t1l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0000_taus0c1t1l9,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0000_taus1c0t0l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0000_taus1c0t1l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0000_taus1c0t1l9,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0000_taus1c1t0l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0001_taus0c0t0l5,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0001_taus0c0t0l9,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0010_taus0c0t0l10,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0010_taus0c0t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0010_taus0c0t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0010_taus0c1t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0010_taus1c0t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0100_taus0c0t0l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus0c0t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus0c0t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus0c1t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus0c1t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus0c3t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus0c3t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus0c4t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus0c4t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus1c0t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus1c0t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus1c1t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus1c1t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus1c3t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus1c3t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus1c4t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0101_taus1c4t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0110_taus0c0t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0110_taus0c0t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0110_taus0c1t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0110_taus0c1t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0110_taus0c3t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0110_taus1c0t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0110_taus1c0t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0110_taus1c1t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0110_taus1c1t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin0110_taus1c4t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1000_taus0c0t0l5,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1000_taus0c0t1l5,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1000_taus0c1t1l5,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1000_taus1c0t1l5,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus0c0t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus0c0t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus0c1t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus0c1t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus0c3t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus0c3t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus0c4t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus1c0t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus1c0t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus1c1t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus1c1t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus1c3t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus1c4t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1001_taus1c4t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus0c0t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus0c0t0l10,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus0c0t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus0c0t1l10,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus0c1t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus0c1t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus0c1t1l10,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus0c3t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus0c3t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus0c4t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus1c0t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus1c0t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus1c0t1l10,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus1c1t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus1c1t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus1c3t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus1c4t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b1_phi(2)_r0_spin1010_taus1c4t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0000_taus0c0t0l6,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0001_taus0c0t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0001_taus0c0t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0001_taus0c1t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0001_taus1c0t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0001_taus1c2t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0010_taus0c0t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0010_taus0c0t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0010_taus0c1t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0010_taus0c1t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0010_taus0c2t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0010_taus1c0t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0010_taus1c0t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0010_taus1c1t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0010_taus1c2t0l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0010_taus1c2t1l8,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0100_taus0c0t0l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0100_taus0c0t1l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0100_taus0c1t0l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0100_taus0c1t1l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0100_taus0c2t1l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0100_taus1c0t0l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0100_taus1c0t1l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0100_taus1c1t1l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0100_taus1c2t0l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0100_taus1c2t1l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0101_taus0c0t0l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0101_taus0c0t1l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0101_taus0c1t0l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0101_taus1c0t0l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin0101_taus1c2t0l2,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus0c0t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus0c0t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus0c1t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus0c1t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus0c2t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus0c2t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus0c3t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus1c0t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus1c0t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus1c1t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus1c1t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus1c2t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus1c2t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1000_taus1c4t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1010_taus0c0t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1010_taus0c0t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1010_taus0c1t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1010_taus0c1t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1010_taus0c2t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1010_taus1c0t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1010_taus1c0t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1010_taus1c1t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1010_taus1c2t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1010_taus1c2t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1100_taus0c0t0l10,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1100_taus0c0t1l10,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1100_taus0c1t0l10,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1100_taus1c0t0l10,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1100_taus1c2t0l10,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus0c0t0l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus0c0t1l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus0c1t0l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus0c1t1l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus0c2t0l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus0c2t1l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus0c3t0l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus0c3t1l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus0c4t0l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus0c4t1l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus1c0t0l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus1c0t1l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus1c1t0l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus1c1t1l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus1c2t0l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus1c2t1l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus1c3t0l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus1c3t1l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus1c4t0l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(0)_r0_spin1111_taus1c4t1l0,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus0c0t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus0c0t0l7,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus0c0t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus0c0t1l7,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus0c1t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus0c1t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus0c1t1l7,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus0c2t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus1c0t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus1c0t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus1c0t1l7,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus1c1t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus1c2t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus1c2t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0000_taus1c2t1l7,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0001_taus0c0t0l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0001_taus0c0t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0001_taus0c1t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0001_taus1c0t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0001_taus1c2t1l1,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0010_taus0c0t0l10,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0100_taus0c0t0l11,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0100_taus0c0t0l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0100_taus0c0t1l11,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0100_taus0c1t1l11,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0100_taus1c0t1l11,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0100_taus1c2t1l11,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0101_taus0c0t0l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0101_taus0c0t1l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0101_taus0c1t1l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0101_taus1c0t1l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0101_taus1c2t1l3,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0111_taus0c0t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0111_taus0c0t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0111_taus0c1t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0111_taus0c1t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0111_taus0c2t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0111_taus0c2t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0111_taus0c3t0l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
transport_distribution,transport_b2_phi(1)_r0_spin0111_taus0c3t1l4,1,1242,0.0008051529790660225,reachable augmented operator states carrying this transport identity
